# LHS 1140 theoretical spectra
# teff = 3216 K 
# logg = 5 log(cm/s2) 
# meta = -0.24  
# derived from BT-Settl grid of models via bilinear interpolation
# of the following model spectra ...
#   BT-Settl_3200K_logg5_meta-0.5.txt, BT-Settl_3200K_logg5_meta0.0.txt
#   BT-Settl_3300K_logg5_meta-0.5.txt, BT-Settl_3300K_logg5_meta0.0.txt
#     WAVELENGTH        #            FLUX
#     (ANGSTROM)        #   (ERG/CM2/S/A)
################        #################
         433.762             0.000000E+00
         433.799             0.000000E+00
         433.812             0.000000E+00
         433.821             0.000000E+00
         433.822             0.000000E+00
         433.824             0.000000E+00
         433.826             0.000000E+00
         433.828             0.000000E+00
         433.830             0.000000E+00
         433.832             0.000000E+00
         433.836             0.000000E+00
         433.838             0.000000E+00
         433.877             0.000000E+00
         433.915             0.000000E+00
         433.964             0.000000E+00
         433.964             0.000000E+00
         433.967             0.000000E+00
         433.969             0.000000E+00
         433.971             0.000000E+00
         433.973             0.000000E+00
         433.974             0.000000E+00
         433.978             0.000000E+00
         433.986             0.000000E+00
         434.003             0.000000E+00
         434.006             0.000000E+00
         434.008             0.000000E+00
         434.010             0.000000E+00
         434.011             0.000000E+00
         434.013             0.000000E+00
         434.017             0.000000E+00
         434.017             0.000000E+00
         434.032             0.000000E+00
         434.041             0.000000E+00
         434.045             0.000000E+00
         434.047             0.000000E+00
         434.049             0.000000E+00
         434.051             0.000000E+00
         434.052             0.000000E+00
         434.052             0.000000E+00
         434.056             0.000000E+00
         434.059             0.000000E+00
         434.091             0.000000E+00
         434.119             0.000000E+00
         434.143             0.000000E+00
         434.148             0.000000E+00
         434.182             0.000000E+00
         434.216             0.000000E+00
         434.219             0.000000E+00
         434.220             0.000000E+00
         434.220             0.000000E+00
         434.221             0.000000E+00
         434.221             0.000000E+00
         434.223             0.000000E+00
         434.224             0.000000E+00
         434.227             0.000000E+00
         434.231             0.000000E+00
         434.255             0.000000E+00
         434.258             0.000000E+00
         434.260             0.000000E+00
         434.262             0.000000E+00
         434.263             0.000000E+00
         434.265             0.000000E+00
         434.269             0.000000E+00
         434.324             0.000000E+00
         434.339             0.000000E+00
         434.394             0.000000E+00
         434.426             0.000000E+00
         434.433             0.000000E+00
         434.528             0.000000E+00
         434.630             0.000000E+00
         434.657             0.000000E+00
         434.696             0.000000E+00
         434.733             0.000000E+00
         434.735             0.000000E+00
         434.835             0.000000E+00
         434.907             0.000000E+00
         434.937             0.000000E+00
         434.946             0.000000E+00
         434.958             0.000000E+00
         435.039             0.000000E+00
         435.139             0.000000E+00
         435.140             0.000000E+00
         435.142             0.000000E+00
         435.145             0.000000E+00
         435.165             0.000000E+00
         435.179             0.000000E+00
         435.184             0.000000E+00
         435.216             0.000000E+00
         435.234             0.000000E+00
         435.244             0.000000E+00
         435.327             0.000000E+00
         435.346             0.000000E+00
         435.396             0.000000E+00
         435.448             0.000000E+00
         435.551             0.000000E+00
         435.653             0.000000E+00
         435.755             0.000000E+00
         435.813             0.000000E+00
         435.857             0.000000E+00
         435.894             0.000000E+00
         435.959             0.000000E+00
         436.045             0.000000E+00
         436.062             0.000000E+00
         436.164             0.000000E+00
         436.266             0.000000E+00
         436.279             0.000000E+00
         436.280             0.000000E+00
         436.319             0.000000E+00
         436.323             0.000000E+00
         436.359             0.000000E+00
         436.368             0.000000E+00
         436.382             0.000000E+00
         436.420             0.000000E+00
         436.470             0.000000E+00
         436.573             0.000000E+00
         436.675             0.000000E+00
         436.777             0.000000E+00
         436.779             0.000000E+00
         436.819             0.000000E+00
         436.823             0.000000E+00
         436.879             0.000000E+00
         436.939             0.000000E+00
         436.943             0.000000E+00
         436.944             0.000000E+00
         436.946             0.000000E+00
         436.948             0.000000E+00
         436.950             0.000000E+00
         436.953             0.000000E+00
         436.978             0.000000E+00
         436.981             0.000000E+00
         436.981             0.000000E+00
         436.982             0.000000E+00
         436.983             0.000000E+00
         436.986             0.000000E+00
         436.987             0.000000E+00
         436.987             0.000000E+00
         436.988             0.000000E+00
         436.989             0.000000E+00
         436.990             0.000000E+00
         436.992             0.000000E+00
         436.993             0.000000E+00
         436.994             0.000000E+00
         436.997             0.000000E+00
         437.084             0.000000E+00
         437.092             0.000000E+00
         437.112             0.000000E+00
         437.152             0.000000E+00
         437.156             0.000000E+00
         437.186             0.000000E+00
         437.288             0.000000E+00
         437.390             0.000000E+00
         437.401             0.000000E+00
         437.440             0.000000E+00
         437.478             0.000000E+00
         437.492             0.000000E+00
         437.595             0.000000E+00
         437.612             0.000000E+00
         437.645             0.000000E+00
         437.652             0.000000E+00
         437.656             0.000000E+00
         437.685             0.000000E+00
         437.697             0.000000E+00
         437.768             0.000000E+00
         437.772             0.000000E+00
         437.799             0.000000E+00
         437.808             0.000000E+00
         437.812             0.000000E+00
         437.901             0.000000E+00
         438.003             0.000000E+00
         438.105             0.000000E+00
         438.208             0.000000E+00
         438.261             0.000000E+00
         438.265             0.000000E+00
         438.301             0.000000E+00
         438.305             0.000000E+00
         438.310             0.000000E+00
         438.412             0.000000E+00
         438.418             0.000000E+00
         438.422             0.000000E+00
         438.422             0.000000E+00
         438.423             0.000000E+00
         438.425             0.000000E+00
         438.426             0.000000E+00
         438.427             0.000000E+00
         438.427             0.000000E+00
         438.429             0.000000E+00
         438.429             0.000000E+00
         438.431             0.000000E+00
         438.432             0.000000E+00
         438.433             0.000000E+00
         438.437             0.000000E+00
         438.458             0.000000E+00
         438.461             0.000000E+00
         438.462             0.000000E+00
         438.463             0.000000E+00
         438.465             0.000000E+00
         438.465             0.000000E+00
         438.467             0.000000E+00
         438.467             0.000000E+00
         438.468             0.000000E+00
         438.469             0.000000E+00
         438.471             0.000000E+00
         438.472             0.000000E+00
         438.472             0.000000E+00
         438.476             0.000000E+00
         438.514             0.000000E+00
         438.590             0.000000E+00
         438.594             0.000000E+00
         438.616             0.000000E+00
         438.630             0.000000E+00
         438.634             0.000000E+00
         438.652             0.000000E+00
         438.718             0.000000E+00
         438.821             0.000000E+00
         438.855             0.000000E+00
         438.914             0.000000E+00
         438.921             0.000000E+00
         438.923             0.000000E+00
         438.953             0.000000E+00
         439.019             0.000000E+00
         439.025             0.000000E+00
         439.082             0.000000E+00
         439.086             0.000000E+00
         439.092             0.000000E+00
         439.094             0.000000E+00
         439.122             0.000000E+00
         439.126             0.000000E+00
         439.127             0.000000E+00
         439.141             0.000000E+00
         439.191             0.000000E+00
         439.229             0.000000E+00
         439.281             0.000000E+00
         439.297             0.000000E+00
         439.301             0.000000E+00
         439.303             0.000000E+00
         439.304             0.000000E+00
         439.306             0.000000E+00
         439.308             0.000000E+00
         439.311             0.000000E+00
         439.331             0.000000E+00
         439.356             0.000000E+00
         439.434             0.000000E+00
         439.467             0.000000E+00
         439.536             0.000000E+00
         439.630             0.000000E+00
         439.638             0.000000E+00
         439.740             0.000000E+00
         439.794             0.000000E+00
         439.840             0.000000E+00
         439.842             0.000000E+00
         439.867             0.000000E+00
         439.888             0.000000E+00
         439.938             0.000000E+00
         439.944             0.000000E+00
         439.956             0.000000E+00
         439.964             0.000000E+00
         440.046             0.000000E+00
         440.103             0.000000E+00
         440.118             0.000000E+00
         440.122             0.000000E+00
         440.123             0.000000E+00
         440.125             0.000000E+00
         440.127             0.000000E+00
         440.129             0.000000E+00
         440.132             0.000000E+00
         440.149             0.000000E+00
         440.251             0.000000E+00
         440.275             0.000000E+00
         440.315             0.000000E+00
         440.320             0.000000E+00
         440.342             0.000000E+00
         440.353             0.000000E+00
         440.384             0.000000E+00
         440.398             0.000000E+00
         440.455             0.000000E+00
         440.557             0.000000E+00
         440.652             0.000000E+00
         440.659             0.000000E+00
         440.726             0.000000E+00
         440.761             0.000000E+00
         440.864             0.000000E+00
         440.899             0.000000E+00
         440.902             0.000000E+00
         440.904             0.000000E+00
         440.906             0.000000E+00
         440.908             0.000000E+00
         440.909             0.000000E+00
         440.914             0.000000E+00
         440.966             0.000000E+00
         440.973             0.000000E+00
         440.977             0.000000E+00
         440.979             0.000000E+00
         440.980             0.000000E+00
         440.982             0.000000E+00
         440.984             0.000000E+00
         440.988             0.000000E+00
         441.068             0.000000E+00
         441.155             0.000000E+00
         441.159             0.000000E+00
         441.161             0.000000E+00
         441.170             0.000000E+00
         441.234             0.000000E+00
         441.272             0.000000E+00
         441.281             0.000000E+00
         441.374             0.000000E+00
         441.398             0.000000E+00
         441.400             0.000000E+00
         441.404             0.000000E+00
         441.405             0.000000E+00
         441.407             0.000000E+00
         441.409             0.000000E+00
         441.411             0.000000E+00
         441.414             0.000000E+00
         441.444             0.000000E+00
         441.458             0.000000E+00
         441.459             0.000000E+00
         441.466             0.000000E+00
         441.476             0.000000E+00
         441.497             0.000000E+00
         441.499             0.000000E+00
         441.510             0.000000E+00
         441.513             0.000000E+00
         441.515             0.000000E+00
         441.516             0.000000E+00
         441.518             0.000000E+00
         441.520             0.000000E+00
         441.523             0.000000E+00
         441.527             0.000000E+00
         441.575             0.000000E+00
         441.578             0.000000E+00
         441.582             0.000000E+00
         441.610             0.000000E+00
         441.659             0.000000E+00
         441.662             0.000000E+00
         441.680             0.000000E+00
         441.709             0.000000E+00
         441.713             0.000000E+00
         441.749             0.000000E+00
         441.751             0.000000E+00
         441.753             0.000000E+00
         441.783             0.000000E+00
         441.885             0.000000E+00
         441.917             0.000000E+00
         441.924             0.000000E+00
         441.936             0.000000E+00
         441.943             0.000000E+00
         441.977             0.000000E+00
         441.987             0.000000E+00
         441.997             0.000000E+00
         442.088             0.000000E+00
         442.089             0.000000E+00
         442.092             0.000000E+00
         442.093             0.000000E+00
         442.094             0.000000E+00
         442.095             0.000000E+00
         442.097             0.000000E+00
         442.098             0.000000E+00
         442.099             0.000000E+00
         442.100             0.000000E+00
         442.102             0.000000E+00
         442.102             0.000000E+00
         442.103             0.000000E+00
         442.105             0.000000E+00
         442.109             0.000000E+00
         442.128             0.000000E+00
         442.132             0.000000E+00
         442.134             0.000000E+00
         442.136             0.000000E+00
         442.137             0.000000E+00
         442.139             0.000000E+00
         442.143             0.000000E+00
         442.191             0.000000E+00
         442.254             0.000000E+00
         442.260             0.000000E+00
         442.293             0.000000E+00
         442.294             0.000000E+00
         442.395             0.000000E+00
         442.416             0.000000E+00
         442.497             0.000000E+00
         442.523             0.000000E+00
         442.562             0.000000E+00
         442.599             0.000000E+00
         442.691             0.000000E+00
         442.699             0.000000E+00
         442.701             0.000000E+00
         442.731             0.000000E+00
         442.738             0.000000E+00
         442.751             0.000000E+00
         442.755             0.000000E+00
         442.757             0.000000E+00
         442.758             0.000000E+00
         442.760             0.000000E+00
         442.761             0.000000E+00
         442.765             0.000000E+00
         442.772             0.000000E+00
         442.804             0.000000E+00
         442.817             0.000000E+00
         442.864             0.000000E+00
         442.906             0.000000E+00
         442.992             0.000000E+00
         443.008             0.000000E+00
         443.040             0.000000E+00
         443.093             0.000000E+00
         443.096             0.000000E+00
         443.099             0.000000E+00
         443.100             0.000000E+00
         443.102             0.000000E+00
         443.103             0.000000E+00
         443.107             0.000000E+00
         443.110             0.000000E+00
         443.159             0.000000E+00
         443.167             0.000000E+00
         443.212             0.000000E+00
         443.314             0.000000E+00
         443.336             0.000000E+00
         443.416             0.000000E+00
         443.518             0.000000E+00
         443.620             0.000000E+00
         443.689             0.000000E+00
         443.722             0.000000E+00
         443.788             0.000000E+00
         443.824             0.000000E+00
         443.887             0.000000E+00
         443.926             0.000000E+00
         443.932             0.000000E+00
         443.956             0.000000E+00
         443.987             0.000000E+00
         444.028             0.000000E+00
         444.089             0.000000E+00
         444.113             0.000000E+00
         444.131             0.000000E+00
         444.189             0.000000E+00
         444.233             0.000000E+00
         444.283             0.000000E+00
         444.291             0.000000E+00
         444.335             0.000000E+00
         444.343             0.000000E+00
         444.346             0.000000E+00
         444.348             0.000000E+00
         444.350             0.000000E+00
         444.351             0.000000E+00
         444.353             0.000000E+00
         444.356             0.000000E+00
         444.357             0.000000E+00
         444.371             0.000000E+00
         444.409             0.000000E+00
         444.437             0.000000E+00
         444.471             0.000000E+00
         444.539             0.000000E+00
         444.550             0.000000E+00
         444.586             0.000000E+00
         444.639             0.000000E+00
         444.641             0.000000E+00
         444.649             0.000000E+00
         444.743             0.000000E+00
         444.745             0.000000E+00
         444.750             0.000000E+00
         444.817             0.000000E+00
         444.829             0.000000E+00
         444.833             0.000000E+00
         444.835             0.000000E+00
         444.837             0.000000E+00
         444.839             0.000000E+00
         444.841             0.000000E+00
         444.844             0.000000E+00
         444.845             0.000000E+00
         444.929             0.000000E+00
         444.933             0.000000E+00
         444.935             0.000000E+00
         444.937             0.000000E+00
         444.939             0.000000E+00
         444.940             0.000000E+00
         444.944             0.000000E+00
         444.947             0.000000E+00
         445.030             0.000000E+00
         445.034             0.000000E+00
         445.036             0.000000E+00
         445.038             0.000000E+00
         445.040             0.000000E+00
         445.042             0.000000E+00
         445.043             0.000000E+00
         445.045             0.000000E+00
         445.049             0.000000E+00
         445.097             0.000000E+00
         445.101             0.000000E+00
         445.103             0.000000E+00
         445.105             0.000000E+00
         445.107             0.000000E+00
         445.109             0.000000E+00
         445.112             0.000000E+00
         445.124             0.000000E+00
         445.151             0.000000E+00
         445.211             0.000000E+00
         445.220             0.000000E+00
         445.224             0.000000E+00
         445.253             0.000000E+00
         445.275             0.000000E+00
         445.282             0.000000E+00
         445.288             0.000000E+00
         445.315             0.000000E+00
         445.320             0.000000E+00
         445.320             0.000000E+00
         445.324             0.000000E+00
         445.326             0.000000E+00
         445.326             0.000000E+00
         445.328             0.000000E+00
         445.330             0.000000E+00
         445.332             0.000000E+00
         445.336             0.000000E+00
         445.355             0.000000E+00
         445.392             0.000000E+00
         445.457             0.000000E+00
         445.489             0.000000E+00
         445.490             0.000000E+00
         445.493             0.000000E+00
         445.495             0.000000E+00
         445.496             0.000000E+00
         445.497             0.000000E+00
         445.499             0.000000E+00
         445.500             0.000000E+00
         445.500             0.000000E+00
         445.502             0.000000E+00
         445.504             0.000000E+00
         445.504             0.000000E+00
         445.505             0.000000E+00
         445.507             0.000000E+00
         445.511             0.000000E+00
         445.533             0.000000E+00
         445.559             0.000000E+00
         445.596             0.000000E+00
         445.600             0.000000E+00
         445.602             0.000000E+00
         445.604             0.000000E+00
         445.606             0.000000E+00
         445.608             0.000000E+00
         445.611             0.000000E+00
         445.612             0.000000E+00
         445.661             0.000000E+00
         445.763             0.000000E+00
         445.765             0.000000E+00
         445.768             0.000000E+00
         445.770             0.000000E+00
         445.772             0.000000E+00
         445.775             0.000000E+00
         445.777             0.000000E+00
         445.781             0.000000E+00
         445.782             0.000000E+00
         445.787             0.000000E+00
         445.865             0.000000E+00
         445.887             0.000000E+00
         445.967             0.000000E+00
         445.985             0.000000E+00
         445.995             0.000000E+00
         446.056             0.000000E+00
         446.062             0.000000E+00
         446.069             0.000000E+00
         446.085             0.000000E+00
         446.171             0.000000E+00
         446.188             0.000000E+00
         446.254             0.000000E+00
         446.273             0.000000E+00
         446.375             0.000000E+00
         446.450             0.000000E+00
         446.466             0.000000E+00
         446.478             0.000000E+00
         446.580             0.000000E+00
         446.636             0.000000E+00
         446.637             0.000000E+00
         446.682             0.000000E+00
         446.737             0.000000E+00
         446.784             0.000000E+00
         446.886             0.000000E+00
         446.906             0.000000E+00
         446.988             0.000000E+00
         447.090             0.000000E+00
         447.192             0.000000E+00
         447.294             0.000000E+00
         447.396             0.000000E+00
         447.498             0.000000E+00
         447.600             0.000000E+00
         447.702             0.000000E+00
         447.804             0.000000E+00
         447.906             0.000000E+00
         448.008             0.000000E+00
         448.110             0.000000E+00
         448.212             0.000000E+00
         448.314             0.000000E+00
         448.416             0.000000E+00
         448.518             0.000000E+00
         448.620             0.000000E+00
         448.722             0.000000E+00
         448.824             0.000000E+00
         448.926             0.000000E+00
         448.938             0.000000E+00
         449.028             0.000000E+00
         449.130             0.000000E+00
         449.232             0.000000E+00
         449.333             0.000000E+00
         449.435             0.000000E+00
         449.491             0.000000E+00
         449.493             0.000000E+00
         449.494             0.000000E+00
         449.537             0.000000E+00
         449.639             0.000000E+00
         449.724             0.000000E+00
         449.741             0.000000E+00
         449.843             0.000000E+00
         449.945             0.000000E+00
         449.978             0.000000E+00
         449.982             0.000000E+00
         449.984             0.000000E+00
         449.986             0.000000E+00
         449.988             0.000000E+00
         449.989             0.000000E+00
         449.993             0.000000E+00
         450.047             0.000000E+00
         450.149             0.000000E+00
         450.247             0.000000E+00
         450.251             0.000000E+00
         450.353             0.000000E+00
         450.455             0.000000E+00
         450.557             0.000000E+00
         450.573             0.000000E+00
         450.659             0.000000E+00
         450.675             0.000000E+00
         450.761             0.000000E+00
         450.788             0.000000E+00
         450.848             0.000000E+00
         450.863             0.000000E+00
         450.965             0.000000E+00
         451.020             0.000000E+00
         451.024             0.000000E+00
         451.027             0.000000E+00
         451.033             0.000000E+00
         451.067             0.000000E+00
         451.162             0.000000E+00
         451.169             0.000000E+00
         451.193             0.000000E+00
         451.265             0.000000E+00
         451.271             0.000000E+00
         451.373             0.000000E+00
         451.438             0.000000E+00
         451.457             0.000000E+00
         451.460             0.000000E+00
         451.475             0.000000E+00
         451.577             0.000000E+00
         451.678             0.000000E+00
         451.780             0.000000E+00
         451.882             0.000000E+00
         451.984             0.000000E+00
         452.086             0.000000E+00
         452.188             0.000000E+00
         452.290             0.000000E+00
         452.392             0.000000E+00
         452.494             0.000000E+00
         452.596             0.000000E+00
         452.698             0.000000E+00
         452.800             0.000000E+00
         452.869             0.000000E+00
         452.871             0.000000E+00
         452.872             0.000000E+00
         452.902             0.000000E+00
         453.003             0.000000E+00
         453.105             0.000000E+00
         453.207             0.000000E+00
         453.309             0.000000E+00
         453.411             0.000000E+00
         453.502             0.000000E+00
         453.504             0.000000E+00
         453.505             0.000000E+00
         453.513             0.000000E+00
         453.615             0.000000E+00
         453.706             0.000000E+00
         453.708             0.000000E+00
         453.709             0.000000E+00
         453.710             0.000000E+00
         453.711             0.000000E+00
         453.712             0.000000E+00
         453.713             0.000000E+00
         453.713             0.000000E+00
         453.713             0.000000E+00
         453.715             0.000000E+00
         453.715             0.000000E+00
         453.715             0.000000E+00
         453.717             0.000000E+00
         453.717             0.000000E+00
         453.717             0.000000E+00
         453.717             0.000000E+00
         453.718             0.000000E+00
         453.719             0.000000E+00
         453.720             0.000000E+00
         453.721             0.000000E+00
         453.722             0.000000E+00
         453.724             0.000000E+00
         453.819             0.000000E+00
         453.921             0.000000E+00
         453.925             0.000000E+00
         453.926             0.000000E+00
         453.928             0.000000E+00
         454.023             0.000000E+00
         454.124             0.000000E+00
         454.226             0.000000E+00
         454.328             0.000000E+00
         454.346             0.000000E+00
         454.349             0.000000E+00
         454.430             0.000000E+00
         454.532             0.000000E+00
         454.557             0.000000E+00
         454.558             0.000000E+00
         454.561             0.000000E+00
         454.634             0.000000E+00
         454.736             0.000000E+00
         454.763             0.000000E+00
         454.766             0.000000E+00
         454.838             0.000000E+00
         454.940             0.000000E+00
         454.968             0.000000E+00
         454.972             0.000000E+00
         455.041             0.000000E+00
         455.143             0.000000E+00
         455.169             0.000000E+00
         455.172             0.000000E+00
         455.172             0.000000E+00
         455.174             0.000000E+00
         455.176             0.000000E+00
         455.176             0.000000E+00
         455.177             0.000000E+00
         455.178             0.000000E+00
         455.179             0.000000E+00
         455.180             0.000000E+00
         455.181             0.000000E+00
         455.183             0.000000E+00
         455.184             0.000000E+00
         455.187             0.000000E+00
         455.222             0.000000E+00
         455.245             0.000000E+00
         455.347             0.000000E+00
         455.384             0.000000E+00
         455.384             0.000000E+00
         455.387             0.000000E+00
         455.387             0.000000E+00
         455.449             0.000000E+00
         455.551             0.000000E+00
         455.582             0.000000E+00
         455.585             0.000000E+00
         455.586             0.000000E+00
         455.587             0.000000E+00
         455.590             0.000000E+00
         455.590             0.000000E+00
         455.592             0.000000E+00
         455.592             0.000000E+00
         455.593             0.000000E+00
         455.594             0.000000E+00
         455.595             0.000000E+00
         455.597             0.000000E+00
         455.598             0.000000E+00
         455.601             0.000000E+00
         455.653             0.000000E+00
         455.755             0.000000E+00
         455.796             0.000000E+00
         455.799             0.000000E+00
         455.856             0.000000E+00
         455.958             0.000000E+00
         456.006             0.000000E+00
         456.009             0.000000E+00
         456.060             0.000000E+00
         456.162             0.000000E+00
         456.264             0.000000E+00
         456.335             0.000000E+00
         456.366             0.000000E+00
         456.416             0.000000E+00
         456.420             0.000000E+00
         456.468             0.000000E+00
         456.569             0.000000E+00
         456.671             0.000000E+00
         456.773             0.000000E+00
         456.875             0.000000E+00
         456.977             0.000000E+00
         457.079             0.000000E+00
         457.128             0.000000E+00
         457.181             0.000000E+00
         457.251             0.000000E+00
         457.254             0.000000E+00
         457.279             0.000000E+00
         457.282             0.000000E+00
         457.384             0.000000E+00
         457.456             0.000000E+00
         457.486             0.000000E+00
         457.509             0.000000E+00
         457.512             0.000000E+00
         457.514             0.000000E+00
         457.515             0.000000E+00
         457.517             0.000000E+00
         457.519             0.000000E+00
         457.522             0.000000E+00
         457.574             0.000000E+00
         457.588             0.000000E+00
         457.690             0.000000E+00
         457.751             0.000000E+00
         457.753             0.000000E+00
         457.757             0.000000E+00
         457.792             0.000000E+00
         457.893             0.000000E+00
         457.932             0.000000E+00
         457.934             0.000000E+00
         457.936             0.000000E+00
         457.995             0.000000E+00
         458.021             0.000000E+00
         458.097             0.000000E+00
         458.199             0.000000E+00
         458.301             0.000000E+00
         458.403             0.000000E+00
         458.485             0.000000E+00
         458.504             0.000000E+00
         458.531             0.000000E+00
         458.534             0.000000E+00
         458.606             0.000000E+00
         458.695             0.000000E+00
         458.708             0.000000E+00
         458.779             0.000000E+00
         458.782             0.000000E+00
         458.810             0.000000E+00
         458.912             0.000000E+00
         458.971             0.000000E+00
         459.014             0.000000E+00
         459.106             0.000000E+00
         459.115             0.000000E+00
         459.149             0.000000E+00
         459.201             0.000000E+00
         459.204             0.000000E+00
         459.206             0.000000E+00
         459.208             0.000000E+00
         459.210             0.000000E+00
         459.211             0.000000E+00
         459.215             0.000000E+00
         459.217             0.000000E+00
         459.267             0.000000E+00
         459.284             0.000000E+00
         459.294             0.000000E+00
         459.319             0.000000E+00
         459.325             0.000000E+00
         459.328             0.000000E+00
         459.399             0.000000E+00
         459.421             0.000000E+00
         459.445             0.000000E+00
         459.505             0.000000E+00
         459.523             0.000000E+00
         459.579             0.000000E+00
         459.624             0.000000E+00
         459.720             0.000000E+00
         459.723             0.000000E+00
         459.726             0.000000E+00
         459.828             0.000000E+00
         459.930             0.000000E+00
         460.032             0.000000E+00
         460.134             0.000000E+00
         460.235             0.000000E+00
         460.255             0.000000E+00
         460.337             0.000000E+00
         460.375             0.000000E+00
         460.378             0.000000E+00
         460.395             0.000000E+00
         460.439             0.000000E+00
         460.541             0.000000E+00
         460.643             0.000000E+00
         460.744             0.000000E+00
         460.841             0.000000E+00
         460.846             0.000000E+00
         460.863             0.000000E+00
         460.866             0.000000E+00
         460.948             0.000000E+00
         460.960             0.000000E+00
         460.963             0.000000E+00
         461.029             0.000000E+00
         461.033             0.000000E+00
         461.034             0.000000E+00
         461.036             0.000000E+00
         461.038             0.000000E+00
         461.041             0.000000E+00
         461.045             0.000000E+00
         461.050             0.000000E+00
         461.147             0.000000E+00
         461.151             0.000000E+00
         461.151             0.000000E+00
         461.151             0.000000E+00
         461.154             0.000000E+00
         461.155             0.000000E+00
         461.156             0.000000E+00
         461.157             0.000000E+00
         461.158             0.000000E+00
         461.159             0.000000E+00
         461.160             0.000000E+00
         461.161             0.000000E+00
         461.163             0.000000E+00
         461.163             0.000000E+00
         461.167             0.000000E+00
         461.232             0.000000E+00
         461.253             0.000000E+00
         461.351             0.000000E+00
         461.354             0.000000E+00
         461.355             0.000000E+00
         461.446             0.000000E+00
         461.449             0.000000E+00
         461.457             0.000000E+00
         461.559             0.000000E+00
         461.575             0.000000E+00
         461.620             0.000000E+00
         461.623             0.000000E+00
         461.633             0.000000E+00
         461.636             0.000000E+00
         461.636             0.000000E+00
         461.638             0.000000E+00
         461.640             0.000000E+00
         461.640             0.000000E+00
         461.641             0.000000E+00
         461.642             0.000000E+00
         461.643             0.000000E+00
         461.644             0.000000E+00
         461.645             0.000000E+00
         461.647             0.000000E+00
         461.648             0.000000E+00
         461.651             0.000000E+00
         461.660             0.000000E+00
         461.762             0.000000E+00
         461.818             0.000000E+00
         461.834             0.000000E+00
         461.837             0.000000E+00
         461.861             0.000000E+00
         461.864             0.000000E+00
         461.865             0.000000E+00
         461.936             0.000000E+00
         461.939             0.000000E+00
         461.947             0.000000E+00
         461.950             0.000000E+00
         461.953             0.000000E+00
         461.956             0.000000E+00
         461.966             0.000000E+00
         462.068             0.000000E+00
         462.088             0.000000E+00
         462.132             0.000000E+00
         462.154             0.000000E+00
         462.169             0.000000E+00
         462.198             0.000000E+00
         462.202             0.000000E+00
         462.271             0.000000E+00
         462.339             0.000000E+00
         462.343             0.000000E+00
         462.345             0.000000E+00
         462.347             0.000000E+00
         462.349             0.000000E+00
         462.351             0.000000E+00
         462.355             0.000000E+00
         462.373             0.000000E+00
         462.383             0.000000E+00
         462.387             0.000000E+00
         462.387             0.000000E+00
         462.389             0.000000E+00
         462.390             0.000000E+00
         462.391             0.000000E+00
         462.392             0.000000E+00
         462.393             0.000000E+00
         462.394             0.000000E+00
         462.395             0.000000E+00
         462.396             0.000000E+00
         462.398             0.000000E+00
         462.398             0.000000E+00
         462.402             0.000000E+00
         462.418             0.000000E+00
         462.421             0.000000E+00
         462.439             0.000000E+00
         462.442             0.000000E+00
         462.475             0.000000E+00
         462.540             0.000000E+00
         462.555             0.000000E+00
         462.576             0.000000E+00
         462.581             0.000000E+00
         462.585             0.000000E+00
         462.588             0.000000E+00
         462.624             0.000000E+00
         462.627             0.000000E+00
         462.627             0.000000E+00
         462.629             0.000000E+00
         462.631             0.000000E+00
         462.631             0.000000E+00
         462.632             0.000000E+00
         462.633             0.000000E+00
         462.634             0.000000E+00
         462.635             0.000000E+00
         462.636             0.000000E+00
         462.638             0.000000E+00
         462.639             0.000000E+00
         462.643             0.000000E+00
         462.678             0.000000E+00
         462.756             0.000000E+00
         462.763             0.000000E+00
         462.780             0.000000E+00
         462.824             0.000000E+00
         462.827             0.000000E+00
         462.864             0.000000E+00
         462.882             0.000000E+00
         462.966             0.000000E+00
         462.983             0.000000E+00
         463.045             0.000000E+00
         463.085             0.000000E+00
         463.119             0.000000E+00
         463.163             0.000000E+00
         463.167             0.000000E+00
         463.187             0.000000E+00
         463.233             0.000000E+00
         463.289             0.000000E+00
         463.390             0.000000E+00
         463.402             0.000000E+00
         463.405             0.000000E+00
         463.406             0.000000E+00
         463.415             0.000000E+00
         463.441             0.000000E+00
         463.445             0.000000E+00
         463.447             0.000000E+00
         463.449             0.000000E+00
         463.452             0.000000E+00
         463.454             0.000000E+00
         463.458             0.000000E+00
         463.492             0.000000E+00
         463.514             0.000000E+00
         463.594             0.000000E+00
         463.614             0.000000E+00
         463.615             0.000000E+00
         463.618             0.000000E+00
         463.620             0.000000E+00
         463.622             0.000000E+00
         463.623             0.000000E+00
         463.624             0.000000E+00
         463.627             0.000000E+00
         463.628             0.000000E+00
         463.630             0.000000E+00
         463.631             0.000000E+00
         463.632             0.000000E+00
         463.634             0.000000E+00
         463.636             0.000000E+00
         463.640             0.000000E+00
         463.665             0.000000E+00
         463.667             0.000000E+00
         463.670             0.000000E+00
         463.673             0.000000E+00
         463.696             0.000000E+00
         463.696             0.000000E+00
         463.722             0.000000E+00
         463.726             0.000000E+00
         463.728             0.000000E+00
         463.730             0.000000E+00
         463.732             0.000000E+00
         463.734             0.000000E+00
         463.738             0.000000E+00
         463.797             0.000000E+00
         463.824             0.000000E+00
         463.828             0.000000E+00
         463.830             0.000000E+00
         463.831             0.000000E+00
